"s_songid","s_albumid","s_songname","s_genre","duration","s_times_played"
3484,402,"songName3484","Blues","07:00:00",0
3485,2037,"songName3485","Hip Hop","05:00:00",0
3486,5705,"songName3486","Jazz","05:00:00",0
3487,6931,"songName3487","Electronic","05:00:00",0
3488,4708,"songName3488","Jazz","06:00:00",0
3489,785,"songName3489","Metal","06:00:00",0
3490,6818,"songName3490","Classical","06:00:00",0
3491,8597,"songName3491","Reggae","07:00:00",0
3492,62,"songName3492","Reggae","06:00:00",0
3493,7179,"songName3493","Pop","07:00:00",0
3494,9000,"songName3494","Jazz","07:00:00",0
3495,8282,"songName3495","Hip Hop","05:00:00",0
3496,8019,"songName3496","Pop","07:00:00",0
3497,6091,"songName3497","Metal","07:00:00",0
3498,5425,"songName3498","Hip Hop","07:00:00",0
3499,3767,"songName3499","Electronic","06:00:00",0
3500,5394,"songName3500","Blues","05:00:00",0
3501,4958,"songName3501","Country","05:00:00",0
3502,8367,"songName3502","Pop","06:00:00",0
3503,1416,"songName3503","Pop","06:00:00",0
3504,8065,"songName3504","Reggae","06:00:00",0
3505,1934,"songName3505","Jazz","06:00:00",0
3506,7423,"songName3506","Jazz","05:00:00",0
3507,1037,"songName3507","Metal","05:00:00",0
3508,5516,"songName3508","Jazz","06:00:00",0
3509,7391,"songName3509","Rock","06:00:00",0
3510,7745,"songName3510","Jazz","05:00:00",0
3511,9313,"songName3511","Rock","05:00:00",0
3512,4609,"songName3512","Pop","05:00:00",0
3513,7388,"songName3513","Jazz","05:00:00",0
3514,2166,"songName3514","Rock","07:00:00",0
3515,7536,"songName3515","Rock","06:00:00",0
3516,9077,"songName3516","Reggae","05:00:00",0
3517,7620,"songName3517","Blues","07:00:00",0
3518,8457,"songName3518","Rock","05:00:00",0
3519,6508,"songName3519","Metal","07:00:00",0
3520,2314,"songName3520","Pop","05:00:00",0
3521,1665,"songName3521","Classical","05:00:00",0
3522,4543,"songName3522","Blues","05:00:00",0
3523,8056,"songName3523","Metal","05:00:00",0
3524,7958,"songName3524","Classical","06:00:00",0
3525,712,"songName3525","Classical","06:00:00",0
3526,6011,"songName3526","Rock","07:00:00",0
3527,3163,"songName3527","Rock","07:00:00",0
3528,7368,"songName3528","Rock","07:00:00",0
3529,4239,"songName3529","Pop","05:00:00",0
3530,3755,"songName3530","Blues","06:00:00",0
3531,2256,"songName3531","Reggae","05:00:00",0
3532,2319,"songName3532","Blues","07:00:00",0
3533,885,"songName3533","Jazz","07:00:00",0
3534,2248,"songName3534","Metal","06:00:00",0
3535,5319,"songName3535","Metal","06:00:00",0
3536,9840,"songName3536","Jazz","06:00:00",0
3537,3248,"songName3537","Electronic","06:00:00",0
3538,8799,"songName3538","Jazz","07:00:00",0
3539,2288,"songName3539","Blues","07:00:00",0
3540,8379,"songName3540","Rock","05:00:00",0
3541,4912,"songName3541","Blues","06:00:00",0
3542,9723,"songName3542","Rock","05:00:00",0
3543,6487,"songName3543","Country","05:00:00",0
3544,1790,"songName3544","Blues","05:00:00",0
3545,8683,"songName3545","Metal","06:00:00",0
3546,2414,"songName3546","Electronic","05:00:00",0
3547,5456,"songName3547","Rock","06:00:00",0
3548,3937,"songName3548","Rock","06:00:00",0
3549,8209,"songName3549","Hip Hop","05:00:00",0
3550,2678,"songName3550","Rock","05:00:00",0
3551,1627,"songName3551","Reggae","06:00:00",0
3552,9987,"songName3552","Blues","07:00:00",0
3553,4205,"songName3553","Rock","07:00:00",0
3554,6340,"songName3554","Reggae","05:00:00",0
3555,9664,"songName3555","Blues","07:00:00",0
3556,4190,"songName3556","Metal","07:00:00",0
3557,5564,"songName3557","Pop","06:00:00",0
3558,8471,"songName3558","Rock","05:00:00",0
3559,4934,"songName3559","Rock","05:00:00",0
3560,6325,"songName3560","Classical","07:00:00",0
3561,3359,"songName3561","Classical","06:00:00",0
3562,4745,"songName3562","Reggae","05:00:00",0
3563,4175,"songName3563","Classical","05:00:00",0
3564,5586,"songName3564","Country","07:00:00",0
3565,2724,"songName3565","Blues","05:00:00",0
3566,7607,"songName3566","Pop","07:00:00",0
3567,471,"songName3567","Electronic","06:00:00",0
3568,2153,"songName3568","Rock","07:00:00",0
3569,5314,"songName3569","Reggae","07:00:00",0
3570,1691,"songName3570","Pop","06:00:00",0
3571,959,"songName3571","Classical","07:00:00",0
3572,2307,"songName3572","Hip Hop","07:00:00",0
3573,4237,"songName3573","Pop","05:00:00",0
3574,5042,"songName3574","Metal","07:00:00",0
3575,9320,"songName3575","Reggae","07:00:00",0
3576,9764,"songName3576","Pop","05:00:00",0
3577,174,"songName3577","Jazz","06:00:00",0
3578,4552,"songName3578","Classical","07:00:00",0
3579,1055,"songName3579","Pop","06:00:00",0
3580,3896,"songName3580","Metal","05:00:00",0
3581,4299,"songName3581","Electronic","06:00:00",0
3582,536,"songName3582","Blues","06:00:00",0
3583,1098,"songName3583","Blues","06:00:00",0
3584,2609,"songName3584","Pop","07:00:00",0
3585,6695,"songName3585","Hip Hop","05:00:00",0
3586,617,"songName3586","Jazz","07:00:00",0
3587,4345,"songName3587","Country","05:00:00",0
3588,4866,"songName3588","Classical","06:00:00",0
3589,4409,"songName3589","Electronic","07:00:00",0
3590,6573,"songName3590","Jazz","07:00:00",0
3591,1876,"songName3591","Classical","07:00:00",0
3592,8481,"songName3592","Metal","06:00:00",0
3593,5081,"songName3593","Classical","07:00:00",0
3594,1214,"songName3594","Classical","06:00:00",0
3595,79,"songName3595","Jazz","07:00:00",0
3596,9638,"songName3596","Classical","06:00:00",0
3597,9136,"songName3597","Metal","05:00:00",0
3598,4452,"songName3598","Electronic","06:00:00",0
3599,3165,"songName3599","Pop","05:00:00",0
3600,3579,"songName3600","Blues","05:00:00",0
3601,5886,"songName3601","Country","07:00:00",0
3602,7136,"songName3602","Blues","06:00:00",0
3603,4806,"songName3603","Pop","06:00:00",0
3604,8518,"songName3604","Pop","07:00:00",0
3605,5586,"songName3605","Reggae","06:00:00",0
3606,3949,"songName3606","Pop","06:00:00",0
3607,424,"songName3607","Classical","06:00:00",0
3608,1339,"songName3608","Reggae","06:00:00",0
3609,6850,"songName3609","Hip Hop","05:00:00",0
3610,862,"songName3610","Reggae","05:00:00",0
3611,9740,"songName3611","Electronic","06:00:00",0
3612,6576,"songName3612","Electronic","07:00:00",0
3613,1050,"songName3613","Classical","07:00:00",0
3614,9582,"songName3614","Reggae","06:00:00",0
3615,9775,"songName3615","Pop","05:00:00",0
3616,4658,"songName3616","Metal","05:00:00",0
3617,133,"songName3617","Rock","07:00:00",0
3618,3398,"songName3618","Jazz","05:00:00",0
3619,1642,"songName3619","Reggae","05:00:00",0
3620,5904,"songName3620","Jazz","05:00:00",0
3621,3620,"songName3621","Classical","07:00:00",0
3622,3791,"songName3622","Blues","07:00:00",0
3623,2152,"songName3623","Rock","06:00:00",0
3624,4597,"songName3624","Blues","05:00:00",0
3625,2804,"songName3625","Reggae","07:00:00",0
3626,8964,"songName3626","Reggae","07:00:00",0
3627,9440,"songName3627","Reggae","07:00:00",0
3628,8227,"songName3628","Reggae","07:00:00",0
3629,1933,"songName3629","Metal","06:00:00",0
3630,4787,"songName3630","Electronic","07:00:00",0
3631,8549,"songName3631","Metal","07:00:00",0
3632,9575,"songName3632","Electronic","05:00:00",0
3633,3912,"songName3633","Metal","05:00:00",0
3634,9662,"songName3634","Metal","05:00:00",0
3635,3454,"songName3635","Hip Hop","05:00:00",0
3636,2798,"songName3636","Reggae","05:00:00",0
3637,5990,"songName3637","Reggae","05:00:00",0
3638,2547,"songName3638","Hip Hop","07:00:00",0
3639,2797,"songName3639","Electronic","05:00:00",0
3640,2075,"songName3640","Metal","06:00:00",0
3641,7032,"songName3641","Hip Hop","06:00:00",0
3642,4673,"songName3642","Country","05:00:00",0
3643,8008,"songName3643","Electronic","07:00:00",0
3644,4826,"songName3644","Rock","07:00:00",0
3645,409,"songName3645","Country","05:00:00",0
3646,2909,"songName3646","Jazz","06:00:00",0
3647,7938,"songName3647","Country","06:00:00",0
3648,9362,"songName3648","Pop","07:00:00",0
3649,2330,"songName3649","Metal","07:00:00",0
3650,9878,"songName3650","Pop","05:00:00",0
3651,8072,"songName3651","Electronic","06:00:00",0
3652,172,"songName3652","Blues","06:00:00",0
3653,9530,"songName3653","Pop","07:00:00",0
3654,1193,"songName3654","Pop","06:00:00",0
3655,9338,"songName3655","Rock","06:00:00",0
3656,9214,"songName3656","Hip Hop","07:00:00",0
3657,4458,"songName3657","Pop","05:00:00",0
3658,846,"songName3658","Electronic","07:00:00",0
3659,4370,"songName3659","Classical","07:00:00",0
3660,5480,"songName3660","Classical","06:00:00",0
3661,7810,"songName3661","Electronic","05:00:00",0
3662,4396,"songName3662","Pop","07:00:00",0
3663,5444,"songName3663","Metal","07:00:00",0
3664,2905,"songName3664","Classical","07:00:00",0
3665,3255,"songName3665","Country","07:00:00",0
3666,7609,"songName3666","Reggae","06:00:00",0
3667,495,"songName3667","Rock","06:00:00",0
3668,6528,"songName3668","Electronic","05:00:00",0
3669,8859,"songName3669","Classical","06:00:00",0
3670,7769,"songName3670","Hip Hop","05:00:00",0
3671,4234,"songName3671","Jazz","05:00:00",0
3672,2916,"songName3672","Jazz","06:00:00",0
3673,2676,"songName3673","Rock","05:00:00",0
3674,5728,"songName3674","Metal","06:00:00",0
3675,4299,"songName3675","Electronic","07:00:00",0
3676,6420,"songName3676","Metal","05:00:00",0
3677,5450,"songName3677","Pop","06:00:00",0
3678,3252,"songName3678","Hip Hop","05:00:00",0
3679,6370,"songName3679","Jazz","06:00:00",0
3680,2233,"songName3680","Rock","06:00:00",0
3681,6160,"songName3681","Country","07:00:00",0
3682,2333,"songName3682","Metal","06:00:00",0
3683,9580,"songName3683","Country","07:00:00",0
3684,2900,"songName3684","Rock","05:00:00",0
3685,4338,"songName3685","Classical","07:00:00",0
3686,9833,"songName3686","Reggae","05:00:00",0
3687,7982,"songName3687","Blues","06:00:00",0
3688,3209,"songName3688","Blues","05:00:00",0
3689,8959,"songName3689","Reggae","06:00:00",0
3690,6613,"songName3690","Electronic","05:00:00",0
3691,7252,"songName3691","Classical","07:00:00",0
3692,8750,"songName3692","Electronic","05:00:00",0
3693,8285,"songName3693","Metal","05:00:00",0
3694,8554,"songName3694","Blues","07:00:00",0
3695,2507,"songName3695","Jazz","05:00:00",0
3696,3379,"songName3696","Jazz","06:00:00",0
3697,1619,"songName3697","Country","07:00:00",0
3698,5011,"songName3698","Pop","05:00:00",0
3699,6676,"songName3699","Electronic","06:00:00",0
3700,1914,"songName3700","Reggae","05:00:00",0
3701,9523,"songName3701","Blues","05:00:00",0
3702,1553,"songName3702","Electronic","07:00:00",0
3703,342,"songName3703","Reggae","07:00:00",0
3704,3344,"songName3704","Rock","07:00:00",0
3705,501,"songName3705","Classical","07:00:00",0
3706,6088,"songName3706","Hip Hop","06:00:00",0
3707,2270,"songName3707","Reggae","07:00:00",0
3708,6920,"songName3708","Blues","06:00:00",0
3709,9668,"songName3709","Hip Hop","05:00:00",0
3710,3337,"songName3710","Blues","05:00:00",0
3711,2209,"songName3711","Jazz","07:00:00",0
3712,7567,"songName3712","Country","05:00:00",0
3713,9706,"songName3713","Jazz","05:00:00",0
3714,5375,"songName3714","Reggae","05:00:00",0
3715,1080,"songName3715","Electronic","05:00:00",0
3716,6133,"songName3716","Electronic","06:00:00",0
3717,2389,"songName3717","Electronic","06:00:00",0
3718,8853,"songName3718","Classical","07:00:00",0
3719,3492,"songName3719","Reggae","07:00:00",0
3720,8379,"songName3720","Classical","05:00:00",0
3721,6288,"songName3721","Blues","06:00:00",0
3722,344,"songName3722","Classical","06:00:00",0
3723,5457,"songName3723","Electronic","07:00:00",0
3724,8143,"songName3724","Electronic","06:00:00",0
3725,6702,"songName3725","Electronic","07:00:00",0
3726,1736,"songName3726","Classical","05:00:00",0
3727,9567,"songName3727","Rock","06:00:00",0
3728,1137,"songName3728","Rock","06:00:00",0
3729,5989,"songName3729","Electronic","07:00:00",0
3730,6771,"songName3730","Jazz","07:00:00",0
3731,7585,"songName3731","Rock","07:00:00",0
3732,2386,"songName3732","Reggae","05:00:00",0
3733,8466,"songName3733","Blues","06:00:00",0
3734,9279,"songName3734","Rock","06:00:00",0
3735,8058,"songName3735","Metal","05:00:00",0
3736,1589,"songName3736","Classical","07:00:00",0
3737,7780,"songName3737","Electronic","05:00:00",0
3738,7360,"songName3738","Blues","05:00:00",0
3739,8013,"songName3739","Metal","07:00:00",0
3740,9930,"songName3740","Hip Hop","07:00:00",0
3741,1550,"songName3741","Blues","05:00:00",0
3742,2145,"songName3742","Reggae","06:00:00",0
3743,2007,"songName3743","Reggae","06:00:00",0
3744,7851,"songName3744","Rock","05:00:00",0
3745,3720,"songName3745","Electronic","07:00:00",0
3746,836,"songName3746","Hip Hop","05:00:00",0
3747,1513,"songName3747","Blues","05:00:00",0
3748,5741,"songName3748","Jazz","06:00:00",0
3749,5650,"songName3749","Hip Hop","05:00:00",0
3750,5628,"songName3750","Classical","06:00:00",0
3751,7550,"songName3751","Rock","06:00:00",0
3752,6887,"songName3752","Jazz","07:00:00",0
3753,6241,"songName3753","Classical","05:00:00",0
3754,4770,"songName3754","Jazz","07:00:00",0
3755,537,"songName3755","Rock","07:00:00",0
3756,7560,"songName3756","Blues","06:00:00",0
3757,7546,"songName3757","Country","06:00:00",0
3758,6444,"songName3758","Blues","06:00:00",0
3759,7993,"songName3759","Country","05:00:00",0
3760,8130,"songName3760","Metal","07:00:00",0
3761,7230,"songName3761","Classical","06:00:00",0
3762,881,"songName3762","Pop","07:00:00",0
3763,9749,"songName3763","Pop","07:00:00",0
3764,8338,"songName3764","Blues","07:00:00",0
3765,8238,"songName3765","Reggae","07:00:00",0
3766,4674,"songName3766","Metal","07:00:00",0
3767,7860,"songName3767","Electronic","06:00:00",0
3768,6374,"songName3768","Hip Hop","05:00:00",0
3769,8886,"songName3769","Classical","07:00:00",0
3770,6041,"songName3770","Classical","05:00:00",0
3771,9144,"songName3771","Jazz","06:00:00",0
3772,690,"songName3772","Classical","05:00:00",0
3773,8066,"songName3773","Metal","05:00:00",0
3774,2227,"songName3774","Blues","05:00:00",0
3775,6767,"songName3775","Hip Hop","05:00:00",0
3776,1356,"songName3776","Classical","05:00:00",0
3777,1107,"songName3777","Rock","07:00:00",0
3778,9924,"songName3778","Jazz","07:00:00",0
3779,8272,"songName3779","Reggae","07:00:00",0
3780,3233,"songName3780","Country","05:00:00",0
3781,1288,"songName3781","Reggae","07:00:00",0
3782,8335,"songName3782","Country","07:00:00",0
3783,5996,"songName3783","Classical","06:00:00",0
3784,5387,"songName3784","Hip Hop","06:00:00",0
3785,3825,"songName3785","Electronic","07:00:00",0
3786,36,"songName3786","Blues","05:00:00",0
3787,9421,"songName3787","Classical","07:00:00",0
3788,6726,"songName3788","Hip Hop","06:00:00",0
3789,3031,"songName3789","Pop","07:00:00",0
3790,9067,"songName3790","Pop","07:00:00",0
3791,6090,"songName3791","Rock","07:00:00",0
3792,7478,"songName3792","Jazz","07:00:00",0
3793,123,"songName3793","Pop","07:00:00",0
3794,5746,"songName3794","Jazz","05:00:00",0
3795,4604,"songName3795","Hip Hop","07:00:00",0
3796,7385,"songName3796","Hip Hop","05:00:00",0
3797,8800,"songName3797","Hip Hop","05:00:00",0
3798,9155,"songName3798","Classical","07:00:00",0
3799,7747,"songName3799","Pop","06:00:00",0
3800,9319,"songName3800","Rock","05:00:00",0
3801,7469,"songName3801","Jazz","05:00:00",0
3802,8326,"songName3802","Pop","06:00:00",0
3803,627,"songName3803","Jazz","05:00:00",0
3804,5307,"songName3804","Classical","06:00:00",0
3805,2256,"songName3805","Country","06:00:00",0
3806,5156,"songName3806","Pop","06:00:00",0
3807,3671,"songName3807","Country","07:00:00",0
3808,860,"songName3808","Jazz","05:00:00",0
3809,5370,"songName3809","Rock","05:00:00",0
3810,6802,"songName3810","Reggae","05:00:00",0
3811,4710,"songName3811","Classical","05:00:00",0
3812,5326,"songName3812","Rock","05:00:00",0
3813,9944,"songName3813","Country","06:00:00",0
3814,5104,"songName3814","Pop","06:00:00",0
3815,2909,"songName3815","Blues","05:00:00",0
3816,2221,"songName3816","Hip Hop","07:00:00",0
3817,3750,"songName3817","Classical","07:00:00",0
3818,5451,"songName3818","Country","05:00:00",0
3819,8902,"songName3819","Electronic","05:00:00",0
3820,6538,"songName3820","Rock","05:00:00",0
3821,5097,"songName3821","Jazz","05:00:00",0
3822,3578,"songName3822","Electronic","05:00:00",0
3823,2692,"songName3823","Classical","06:00:00",0
3824,3471,"songName3824","Electronic","07:00:00",0
3825,4973,"songName3825","Country","07:00:00",0
3826,5628,"songName3826","Electronic","06:00:00",0
3827,6042,"songName3827","Hip Hop","07:00:00",0
3828,8651,"songName3828","Electronic","06:00:00",0
3829,7977,"songName3829","Jazz","06:00:00",0
3830,4293,"songName3830","Blues","05:00:00",0
3831,7967,"songName3831","Country","05:00:00",0
3832,810,"songName3832","Country","07:00:00",0
3833,2720,"songName3833","Hip Hop","05:00:00",0
3834,7523,"songName3834","Country","06:00:00",0
3835,9861,"songName3835","Country","06:00:00",0
3836,9523,"songName3836","Jazz","06:00:00",0
3837,5282,"songName3837","Hip Hop","07:00:00",0
3838,7347,"songName3838","Hip Hop","05:00:00",0
3839,2375,"songName3839","Electronic","05:00:00",0
3840,8340,"songName3840","Metal","07:00:00",0
3841,580,"songName3841","Electronic","06:00:00",0
3842,2745,"songName3842","Hip Hop","05:00:00",0
3843,9657,"songName3843","Hip Hop","06:00:00",0
3844,9478,"songName3844","Classical","06:00:00",0
3845,8241,"songName3845","Hip Hop","05:00:00",0
3846,2277,"songName3846","Reggae","06:00:00",0
3847,8884,"songName3847","Rock","07:00:00",0
3848,4113,"songName3848","Country","05:00:00",0
3849,1015,"songName3849","Country","07:00:00",0
3850,1238,"songName3850","Blues","07:00:00",0
3851,544,"songName3851","Metal","05:00:00",0
3852,8809,"songName3852","Reggae","06:00:00",0
